voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
-5.25,-0.19293394142218495,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-16.58305801791743,-0.1658305801791743,-0.5857143730401465,-11.290164584195917,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1129016458.4195917,58571437.30401465,2.33,3.2800000000000002,0.3125714988354074,0.07260371597618626,2.0174285011645927,3.207396284023814,0.0,1.549994,2.518931,1.549994,2.518931,0.4674345011645926,0.6884652840238141,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,9991.593313123452,6.486329741763692,1,-6.486329741763692,-6.486329741763692,1500,0.0,6.5743455867298914,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.566479803958113e-53,-1.5845279075224906e-37,0.0,58571437.30401465,0.07260371597618626,0.7273962840238137,1e-10,5e+23,504765890.70298094,1,-0.14280273715269545,-0.14280273715269545,0.0,5.774345586729892,500000000.0,1.5857143730401466,2.1941405872027247e-45,0,-1.739640132799054e-36,0.0,5e-10,1.0,0.5857143730386787,1e-08,0,-27337.764786417698,0.0,-6.629132478916388,3.3149e-12,105.51654417106477,0.00010551654417106476,-2.082603389543722e-13,-2.0377405865485796e-13,0.0,-4.4862802995142226e-15,0.0,0.0
-5.0,-0.18374661087827138,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-16.33036082465462,-0.1633036082465462,-0.40734030968234003,-11.118651061736491,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1111865106.173649,40734030.968234,2.33,3.2800000000000002,0.3101882118813733,0.060547275147828976,2.0198117881186266,3.219452724852171,0.0,1.549994,2.518931,1.549994,2.518931,0.4698177881186265,0.7005217248521713,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,9111.655473698573,4.068738058396566,1,-4.068738058396566,-4.068738058396566,1500,0.0,6.576016036637759,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.7061885089860654e-54,-9.390233614497406e-39,0.0,40734030.968234,0.060547275147828976,0.7394527248521711,1e-10,5e+23,504765890.70298094,1,-0.06229723164579075,-0.06229723164579075,0.0,5.776016036637759,500000000.0,1.40734030968234,7.675009308243931e-47,0,-5.400674988339428e-38,0.0,5e-10,1.0,0.40734030968131923,1e-08,0,-13222.269903560049,0.0,-4.131035290042357,2.3554e-12,74.97471059173004,7.497471059173005e-05,-1.297803011891725e-13,-1.2782317593639854e-13,0.0,-1.957125252773978e-15,0.0,0.0
-4.75,-0.1745592803343578,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-16.0776636313918,-0.160776636313918,-0.22896624632453177,-10.94713753927706,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1094713753.927706,22896624.632453177,2.33,3.2800000000000002,0.307786470943923,0.04539433314966832,2.022213529056077,3.234605666850332,0.0,1.549994,2.518931,1.549994,2.518931,0.4722195290560769,0.7156746668503322,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,8303.282576962294,2.2641307836581217,1,-2.2641307836581217,-2.2641307836581217,1500,0.0,6.577686486545627,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.745337817641004e-55,-6.056167110844269e-40,0.0,22896624.632453177,0.04539433314966832,0.7546056668503317,1e-10,5e+23,504765890.70298094,1,-0.019486085391031433,-0.019486085391031433,0.0,5.777686486545627,500000000.0,1.2289662463245317,3.088750236052452e-48,0,-1.897984891717697e-39,0.0,5e-10,1.0,0.228966246323958,1e-08,0,-4177.670354802003,0.0,-2.283616869049153,1.4452e-12,46.00214475128142,4.600214475128142e-05,-7.174193979418544e-14,-7.112976636706857e-14,0.0,-6.121734271168775e-16,0.0,0.0
-4.5,-0.16537194979044426,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-15.824966438128993,-0.15824966438128993,-0.05059218296672711,-10.775624016817632,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1077562401.6817632,5059218.296672711,2.33,3.2800000000000002,0.30536584059462996,0.02133819196603307,2.02463415940537,3.2586618080339673,0.0,1.549994,2.518931,1.549994,2.518931,0.47464015940536997,0.7397308080339675,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,7561.100627958346,0.8928451098543717,1,-0.8928451098543717,-0.8928451098543717,1500,0.0,6.579356936453494,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.215329651469344e-56,-4.2170858785438785e-41,0.0,5059218.296672711,0.02133819196603307,0.778661808033967,1e-10,5e+23,504765890.70298094,1,-0.0016978963341837845,-0.0016978963341837845,0.0,5.779356936453494,500000000.0,1.050592182966727,1.4046240434826571e-49,0,-7.378435200449979e-41,0.0,5e-10,1.0,0.05059218296660032,1e-08,0,-203.9661401437613,0.0,-0.8945430061885555,9.432925e-13,30.02593283130233,3.0025932831302333e-05,-2.8102897365620953e-14,-2.8049556379120662e-14,0.0,-5.334098650028818e-17,0.0,0.0
-4.25,-0.15618461924653068,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-15.572269244866176,-0.15572269244866177,0.12778188039108107,-10.6041104943582,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1060411049.4358199,12778188.039108107,2.33,3.2800000000000002,0.30292586800736504,0.03391177685324896,2.027074131992635,3.246088223146751,0.0,1.549994,2.518931,1.549994,2.518931,0.47708013199263477,0.7271572231467514,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,6880.108427418813,1.4521218281404809,1,-1.4521218281404809,-1.4521218281404809,1500,0.0,6.581027386361362,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,9.075853572272822e-58,-3.149240528204883e-42,0.0,12778188.039108107,0.03391177685324896,0.7660882231467511,1e-10,5e+23,504765890.70298094,1,0.006974674685920697,0.006974674685920697,0.0,5.781027386361362,500000000.0,1.127781880391081,7.11574503766712e-51,0,-4.012504159481864e-42,0.0,5e-10,1.0,0.12778188039076085,1e-08,0,-1301.1572595851615,0.0,-1.4451471534545601,5.996871e-13,19.088633254688748,1.9088633254688746e-05,-4.540063680649048e-14,-4.561975267403515e-14,0.0,2.1911586754467162e-16,0.0,0.0
-4.0,-0.1469972887026171,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-15.319572051603362,-0.1531957205160336,0.3061559437488876,-10.432596971898771,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1043259697.1898772,30615594.37488876,2.33,3.2800000000000002,0.3004660819692735,0.05249129123072101,2.029533918030727,3.227508708769279,0.0,1.549994,2.518931,1.549994,2.518931,0.4795399180307267,0.7085777087692793,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,6255.653653634326,2.9793749221207313,1,-2.9793749221207313,-2.9793749221207313,1500,0.0,6.582697836269229,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.227177536301394e-59,-2.507766373775085e-43,0.0,30615594.37488876,0.05249129123072101,0.747508708769279,1e-10,5e+23,504765890.70298094,1,0.034286209989368994,0.034286209989368994,0.0,5.78269783626923,500000000.0,1.3061559437488877,3.9696079519854526e-52,0,-2.5924635104193236e-43,0.0,5e-10,1.0,0.3061559437481204,1e-08,0,-7469.24371312625,0.0,-2.9450887121313625,3.903802e-13,12.426187703040544,1.2426187703040544e-05,-9.252269062202114e-14,-9.359982367624152e-14,0.0,1.0771330542203862e-15,0.0,0.0
-3.75,-0.13780995815870353,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-15.066874858340553,-0.15066874858340554,0.48453000710669225,-10.261083449439344,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1026108344.9439343,48453000.71066923,2.33,3.2800000000000002,0.29798599181826785,0.06603531404326148,2.0320140081817324,3.213964685956739,0.0,1.549994,2.518931,1.549994,2.518931,0.4820200081817323,0.695033685956739,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,5683.410366003059,5.031004745330369,1,-5.031004745330369,-5.031004745330369,1500,0.0,6.584368286177097,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.106413899211423e-60,-2.1188713524577505e-44,0.0,48453000.71066923,0.06603531404326148,0.7339646859567386,1e-10,5e+23,504765890.70298094,1,0.09162775220337022,0.09162775220337022,0.0,5.784368286177097,500000000.0,1.4845300071066923,2.415468152256101e-53,0,-1.7929174766173692e-44,0.0,5e-10,1.0,0.484530007105478,1e-08,0,-18708.225500766872,0.0,-4.939376993126999,1.372696e-13,4.369427075249447,4.369427075249446e-06,-1.5517510474918224e-13,-1.5805367548105278e-13,0.0,2.8785707318705387e-15,0.0,0.0
-3.5,-0.12862262761478996,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-14.814177665077738,-0.14814177665077738,0.6629040704644987,-10.089569926979914,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1008956992.6979914,66290407.04644987,2.33,3.2800000000000002,0.29548508630025205,0.07723981969499916,2.034514913699748,3.202760180305001,0.0,1.549994,2.518931,1.549994,2.518931,0.4845209136997479,0.6838291803050014,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,5159.357851805124,7.760364807160752,1,-7.760364807160752,-7.760364807160752,1500,0.0,6.586038736084966,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.450852980307345e-61,-1.8913975398758503e-45,0.0,66290407.04644987,0.07723981969499916,0.7227601803050009,1e-10,5e+23,504765890.70298094,1,0.19336793114766412,0.19336793114766412,0.0,5.786038736084966,500000000.0,1.6629040704644988,1.5904154489932866e-54,0,-1.32235416193028e-45,0.0,5e-10,1.0,0.6629040704628375,1e-08,0,-35018.10262250726,0.0,-7.5669968760130875,9.59233e-14,3.0533334705373605,3.0533334705373604e-06,-2.3772421795419634e-13,-2.4379905067352993e-13,0.0,6.074832719333586e-15,0.0,0.0
-3.25,-0.1194352970708764,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-14.561480471814926,-0.14561480471814925,0.8412781338223052,-9.918056404520485,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,991805640.4520484,84127813.38223052,2.33,3.2800000000000002,0.2929628323385375,0.08701331387919779,2.0370371676614627,3.1929866861208023,0.0,1.549994,2.518931,1.549994,2.518931,0.4870431676614626,0.6740556861208025,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,4679.760741781655,11.325818912320548,1,-11.325818912320548,-11.325818912320548,1500,0.0,6.587709185992833,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.121006068540234e-62,-1.7769435929971027e-46,0.0,84127813.38223052,0.08701331387919779,0.7129866861208023,1e-10,5e+23,504765890.70298094,1,0.3581466077072204,0.3581466077072204,0.0,5.787709185992833,500000000.0,1.8412781338223052,1.1254538973198722e-55,0,-1.0361368258800872e-46,0.0,5e-10,1.0,0.841278133820197,1e-08,0,-56398.87507834731,0.0,-10.967672304613327,2.54115e-14,0.8088731672759396,8.088731672759396e-07,-3.445595873915347e-13,-3.558110949083458e-13,0.0,1.1251507516811092e-14,0.0,0.0
-3.0,-0.11024796652696282,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-14.308783278552111,-0.14308783278552112,1.0196521971801134,-9.746542882061055,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,974654288.2061055,101965219.71801133,2.33,3.2800000000000002,0.2904186737070615,0.09579480068335457,2.0395813262929385,3.184205199316646,0.0,1.549994,2.518931,1.549994,2.518931,0.48958732629293844,0.665274199316646,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,4241.150323929931,15.907139836197791,1,-15.907139836197791,-15.907139836197791,1500,0.0,6.5893796359007,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.04661414106289e-63,-1.751130255318467e-47,0.0,101965219.71801133,0.09579480068335457,0.7042051993166455,1e-10,5e+23,504765890.70298094,1,0.6096713483887618,0.6096713483887618,0.0,5.7893796359007,500000000.0,2.0196521971801134,8.509835916440294e-57,0,-8.593454403140442e-48,0.0,5e-10,1.0,1.019652197177558,1e-08,0,-82850.54286828732,0.0,-15.297468487809029,-3.112657e-13,-9.907894953991793,-9.907894953991791e-06,-4.805841461982221e-13,-4.997375364902453e-13,0.0,1.9153390292023175e-14,0.0,0.0
-2.75,-0.10106063598304926,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-14.0560860852893,-0.140560860852893,1.1980262605379182,-9.575029359601626,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,957502935.9601625,119802626.05379182,2.33,3.2800000000000002,0.2878520295980545,0.10383626959635746,2.0421479704019454,3.1761637304036427,0.0,1.549994,2.518931,1.549994,2.518931,0.4921539704019453,0.6572327304036429,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,3840.3069885781674,21.711150152365192,1,-21.711150152365192,-21.711150152365192,1500,0.0,6.591050085808568,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.2011552103245187e-64,-1.804754632873179e-48,0.0,119802626.05379182,0.10383626959635746,0.6961637304036425,1e-10,5e+23,504765890.70298094,1,0.9776891513627307,0.9776891513627307,0.0,5.7910500858085685,500000000.0,2.198026260537918,6.840625634581078e-58,0,-7.517937391659033e-49,0.0,5e-10,1.0,1.198026260534916,1e-08,0,-114373.10599232644,0.0,-20.73346100100246,-4.5601e-14,-1.4515249119867037,-1.4515249119867036e-06,-6.513608876423981e-13,-6.820758981965541e-13,0.0,3.0715010554155944e-14,0.0,0.0
-2.5,-0.09187330543913569,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-13.803388892026485,-0.13803388892026486,1.3764003238957263,-9.403515837142194,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,940351583.7142195,137640032.38957262,2.33,3.2800000000000002,0.2852622930737076,0.11129823866266372,2.0447377069262926,3.1687017613373367,0.0,1.549994,2.518931,1.549994,2.518931,0.49474370692629255,0.6497707613373369,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,3474.2437412802087,28.97599739756391,1,-28.97599739756391,-28.97599739756391,1500,0.0,6.592720535716436,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.591017110402598e-65,-1.940033247314441e-49,0.0,137640032.38957262,0.11129823866266372,0.6887017613373363,1e-10,5e+23,504765890.70298094,1,1.499114440430464,1.499114440430464,0.0,5.792720535716436,500000000.0,2.3764003238957265,5.820118904640192e-59,0,-6.915466225049296e-50,0.0,5e-10,1.0,1.376400323892277,1e-08,0,-150966.56445046587,0.0,-27.476882957133444,7.33967e-14,2.3362895223265827,2.3362895223265827e-06,-8.632117364167702e-13,-9.103078055462375e-13,0.0,4.709606912946719e-14,0.0,0.0
-2.25,-0.08268597489522213,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-13.55069169876367,-0.1355069169876367,1.5547743872535327,-9.232002314682767,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,923200231.4682766,155477438.72535327,2.33,3.2800000000000002,0.28264882939014707,0.1182904263883391,2.047351170609853,3.161709573611661,0.0,1.549994,2.518931,1.549994,2.518931,0.49735717060985274,0.6427785736116611,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,3140.1907233754646,37.97536684351218,1,-37.97536684351218,-37.97536684351218,1500,0.0,6.594390985624304,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.25353366475836e-66,-2.1699206035800763e-50,0.0,155477438.72535327,0.1182904263883391,0.681709573611661,1e-10,5e+23,504765890.70298094,1,2.2193253964293973,2.2193253964293973,0.0,5.794390985624304,500000000.0,2.5547743872535325,5.220808660820433e-60,0,-6.66899412370773e-51,0.0,5e-10,1.0,1.5547743872496365,1e-08,0,-192630.91824270468,0.0,-35.75604144708278,4.88036e-14,1.5534668361359245,1.5534668361359244e-06,-1.1233091713160743e-12,-1.1930313349295528e-12,0.0,6.972216361347851e-14,0.0,0.0
-2.0,-0.07349864435130855,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-13.297994505500856,-0.13297994505500857,1.733148450611339,-9.060488792223337,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,906048879.2223337,173314845.0611339,2.33,3.2800000000000002,0.2800109741806044,0.12489176122090233,2.0499890258193956,3.155108238779098,0.0,1.549994,2.518931,1.549994,2.518931,0.4999950258193955,0.6361772387790983,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2835.5806832065587,49.022959072302406,1,-49.022959072302406,-49.022959072302406,1500,0.0,6.596061435532172,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.261999419847021e-67,-2.519849257886982e-51,0.0,173314845.0611339,0.12489176122090233,0.6751082387790978,1e-10,5e+23,504765890.70298094,1,3.193647013299817,3.193647013299817,0.0,5.796061435532172,500000000.0,2.733148450611339,4.920545111550748e-61,0,-6.724290123899062e-52,0.0,5e-10,1.0,1.7331484506069958,1e-08,0,-239366.16736904313,0.0,-45.82931205900259,-1.015524e-13,-3.2325132885690784,-3.232513288569078e-06,-1.4397703008363666e-12,-1.5401016807877836e-12,0.0,1.0033137995141691e-13,0.0,0.0
-1.75,-0.06431131380739498,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-13.045297312238047,-0.13045297312238047,1.911522513969144,-8.88897526976391,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,888897526.976391,191152251.39691442,2.33,3.2800000000000002,0.2773480314830479,0.13116127121442017,2.052651968516952,3.14883872878558,0.0,1.549994,2.518931,1.549994,2.518931,0.5026579685169519,0.6299077287855801,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2558.0353439819364,62.47735776305769,1,-62.47735776305769,-62.47735776305769,1500,0.0,6.597731885440039,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,8.738203884919056e-68,-3.032079087544498e-52,0.0,191152251.39691442,0.13116127121442017,0.6688387287855799,1e-10,5e+23,504765890.70298094,1,4.48904231755635,4.48904231755635,0.0,5.797731885440039,500000000.0,2.9115225139691443,4.85757356427417e-62,0,-7.071467397822794e-53,0.0,5e-10,1.0,1.911522513964354,1e-08,0,-291172.31182948087,0.0,-57.98831544550134,-2.230171e-13,-7.098854771803906,-7.0988547718039065e-06,-1.8217566579763457e-12,-1.962784081641233e-12,0.0,1.4102742366488728e-13,0.0,0.0
-1.5,-0.05512398326348141,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-12.792600118975233,-0.12792600118975234,2.0898965773269507,-8.71746174730448,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,871746174.730448,208989657.73269507,2.33,3.2800000000000002,0.27465927159568515,0.137144471679709,2.055340728404315,3.1428555283202915,0.0,1.549994,2.518931,1.549994,2.518931,0.5053467284043147,0.6239245283202917,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2305.352617114903,78.74735916477596,1,-78.74735916477596,-78.74735916477596,1500,0.0,6.599402335347906,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0875228625979658e-68,-3.7736076799498545e-53,0.0,208989657.73269507,0.137144471679709,0.662855528320291,1e-10,5e+23,504765890.70298094,1,6.186035679826129,6.186035679826129,0.0,5.7994023353479065,500000000.0,3.0898965773269507,5.009048157396737e-63,0,-7.738720378603023e-54,0.0,5e-10,1.0,2.089896577321713,1e-08,0,-348049.3516240185,0.0,-72.56132348494982,3.04684e-14,0.9698392936202207,9.698392936202207e-07,-2.279581207950709e-12,-2.47392125041657e-12,0.0,1.943400424658611e-13,0.0,0.0
-1.25,-0.045936652719567844,300.0,0.025851999786435535,-1.0,-1.0,1.0,-15.804451537338801,-0.0027623029121930914,-12.53990292571242,-0.1253990292571242,2.268270640684757,-8.54594822484505,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,854594822.484505,226827064.0684757,2.33,3.2800000000000002,0.271943928741612,0.14287733605449926,2.058056071258388,3.137122663945501,0.0,1.549994,2.518931,1.549994,2.518931,0.5080620712583881,0.6181916639455012,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,2075.494612580505,98.29781881210418,1,-98.29781881210418,-98.29781881210418,1500,0.0,6.6010727852557745,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.3976114767771692e-69,-4.8495876121200064e-54,0.0,226827064.0684757,0.14287733605449926,0.6571226639455008,1e-10,5e+23,504765890.70298094,1,8.38089462370231,8.38089462370231,0.0,5.801072785255775,500000000.0,3.268270640684757,5.3819279494640215e-64,0,-8.794798553756989e-55,0.0,5e-10,1.0,2.2682706406790727,1e-08,0,-409997.286752656,0.0,-89.91692418840188,-6.97053e-14,-2.2187886109406985,-2.2187886109406985e-06,-2.8248234846367374e-12,-3.0881170544400707e-12,0.0,2.6329356980333375e-13,0.0,0.0
